place_id,월평균_리뷰수_log,요리주점_밀도,요리주점_밀도_log,brand_type,요리주점_존재
1434024280,2.608843551018762,0.004760046077246,0.00474875288116,경쟁사,1
1535589492,3.228826155721369,0.0216328473153636,0.0214021780338707,경쟁사,1
1891683756,2.614959778036198,0.0061694120550311,0.0061504591447422,경쟁사,1
1177597880,2.4423470353692043,0.0027204558494747,0.0027167621070524,경쟁사,1
1228767540,2.7462019670665865,0.0,0.0,경쟁사,0
1091472254,2.525728644308256,0.0,0.0,경쟁사,0
1470294699,3.4067375620377707,0.015,0.0148886124937506,경쟁사,1
1113384749,2.662587827025453,0.2485089463220675,0.2219499963684593,자사,1
1320051621,2.953172659135195,0.1447701773434672,0.1352038983822323,자사,1
1588254549,2.6508917872622613,0.0,0.0,자사,0
1601981946,2.7135903814778253,0.1447701773434672,0.1352038983822323,자사,1
1161335521,3.5671825191364164,0.1418037436188315,0.1326092432419212,자사,1
1126343564,2.852631429913317,0.100993098804915,0.0962125896054713,자사,1
1632711633,3.1282214566000697,0.1628001628001628,0.1508310297095939,자사,1
1516484705,1.5404450409471488,0.2443991853360488,0.2186528313770746,자사,1
1308648776,3.212186836717404,0.1482799525504151,0.1382651292747214,자사,1
1972585179,3.483800910197365,0.1521812647954007,0.1416568978084893,자사,1
